2015-10-27 14:52:37,088 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-compiler-api/2.5/plexus-compiler-api-2.5.pom
2015-10-27 14:52:37,163 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-compiler-api/2.5/plexus-compiler-api-2.5.pom
2015-10-27 14:52:37,236 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-compiler/2.5/plexus-compiler-2.5.pom
2015-10-27 14:52:37,307 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-compiler/2.5/plexus-compiler-2.5.pom
2015-10-27 14:52:37,377 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-components/1.3.1/plexus-components-1.3.1.pom
2015-10-27 14:52:37,440 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-components/1.3.1/plexus-components-1.3.1.pom
2015-10-27 14:52:37,525 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus/3.3.1/plexus-3.3.1.pom
2015-10-27 14:52:37,627 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus/3.3.1/plexus-3.3.1.pom
2015-10-27 14:52:37,716 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-compiler-manager/2.5/plexus-compiler-manager-2.5.pom
2015-10-27 14:52:37,789 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-compiler-manager/2.5/plexus-compiler-manager-2.5.pom
2015-10-27 14:52:37,862 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-compiler-javac/2.5/plexus-compiler-javac-2.5.pom
2015-10-27 14:52:37,941 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://nexus.paypal.com/nexus/content/groups/public-all/org/codehaus/plexus/plexus-compiler-javac/2.5/plexus-compiler-javac-2.5.pom
